"idhod","hodnota","stapro_kod","typezar_cis","typezar_kod","pnet_cis","pnet_kod","pocdospvdom_cis","pocdospvdom_kod","pocdetivdom_cis","pocdetivdom_kod","velskupobce_cis","velskupobce_kod","kvartilcpdom_cis","kvartilcpdom_kod","rok","uzemi_cis","uzemi_kod","uzemi_txt","stapro_txt","typezar_txt","pnet_text","pocdospvdom_txt","pocdetivdom_txt","velskupobce_txt","kvartilcpdom_txt"
"916837195","80.5","7640",,,"5725","02",,,,,,,,,"2018","100","3115","Jihomoravský kraj","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
"916837733","80.6","7640",,,,,,,,,,,,,"2018","100","3115","Jihomoravský kraj","Domácností s přístupem k internetu",,,,,,
"916837366","79.6","7638","183","3",,,,,,,,,,,"2020","100","3115","Jihomoravský kraj","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916836993","64.6","7638","182","36",,,,,,,,,,,"2020","100","3115","Jihomoravský kraj","Domácností majících elektronické zařízení","Wi-Fi router",,,,,
"916837197","81.5","7640",,,"5725","02",,,,,,,,,"2020","100","3115","Jihomoravský kraj","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
"916837735","81.5","7640",,,,,,,,,,,,,"2020","100","3115","Jihomoravský kraj","Domácností s přístupem k internetu",,,,,,
"916837362","76.2","7638","183","3",,,,,,,,,,,"2016","100","3115","Jihomoravský kraj","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916836989","53.6","7638","182","36",,,,,,,,,,,"2016","100","3115","Jihomoravský kraj","Domácností majících elektronické zařízení","Wi-Fi router",,,,,
"916837193","76.3","7640",,,"5725","02",,,,,,,,,"2016","100","3115","Jihomoravský kraj","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
"916837731","77.4","7640",,,,,,,,,,,,,"2016","100","3115","Jihomoravský kraj","Domácností s přístupem k internetu",,,,,,
"916837370","40.2","7638","183","3",,,,,,,,,,,"2008","100","3123","Olomoucký kraj","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916837201","29.3","7640",,,"5725","02",,,,,,,,,"2008","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
"916837739","32.2","7640",,,,,,,,,,,,,"2008","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,,,,,
"916837372","55.2","7638","183","3",,,,,,,,,,,"2010","100","3123","Olomoucký kraj","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916837203","49.2","7640",,,"5725","02",,,,,,,,,"2010","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
"916837741","51.6","7640",,,,,,,,,,,,,"2010","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,,,,,
"916837369","33.5","7638","183","3",,,,,,,,,,,"2007","100","3123","Olomoucký kraj","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916837200","19.9","7640",,,"5725","02",,,,,,,,,"2007","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
"916837738","26.2","7640",,,,,,,,,,,,,"2007","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,,,,,
"916837371","50.4","7638","183","3",,,,,,,,,,,"2009","100","3123","Olomoucký kraj","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916837202","40.2","7640",,,"5725","02",,,,,,,,,"2009","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
"916837740","43.4","7640",,,,,,,,,,,,,"2009","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,,,,,
"916837373","59.2","7638","183","3",,,,,,,,,,,"2011","100","3123","Olomoucký kraj","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916837299","54.5","7640",,,"5725","02",,,,,,,,,"2011","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
"916837742","57.3","7640",,,,,,,,,,,,,"2011","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,,,,,
"916837367","22.5","7638","183","3",,,,,,,,,,,"2005","100","3123","Olomoucký kraj","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916837736","16.1","7640",,,,,,,,,,,,,"2005","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,,,,,
"916837198","7","7640",,,"5725","02",,,,,,,,,"2005","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
"916837368","25.1","7638","183","3",,,,,,,,,,,"2006","100","3123","Olomoucký kraj","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916837199","11.7","7640",,,"5725","02",,,,,,,,,"2006","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
"916837737","19.1","7640",,,,,,,,,,,,,"2006","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,,,,,
"916837374","61.5","7638","183","3",,,,,,,,,,,"2012","100","3123","Olomoucký kraj","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916837300","57.2","7640",,,"5725","02",,,,,,,,,"2012","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
"916837743","59.1","7640",,,,,,,,,,,,,"2012","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,,,,,
"916837375","64.2","7638","183","3",,,,,,,,,,,"2013","100","3123","Olomoucký kraj","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916836994","30.8","7638","182","36",,,,,,,,,,,"2013","100","3123","Olomoucký kraj","Domácností majících elektronické zařízení","Wi-Fi router",,,,,
"916837301","60.2","7640",,,"5725","02",,,,,,,,,"2013","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
"916837744","62","7640",,,,,,,,,,,,,"2013","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,,,,,
"916837376","64.1","7638","183","3",,,,,,,,,,,"2014","100","3123","Olomoucký kraj","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916836995","34.9","7638","182","36",,,,,,,,,,,"2014","100","3123","Olomoucký kraj","Domácností majících elektronické zařízení","Wi-Fi router",,,,,
"916837302","60.5","7640",,,"5725","02",,,,,,,,,"2014","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
"916837745","62.2","7640",,,,,,,,,,,,,"2014","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,,,,,
"916837467","65.6","7638","183","3",,,,,,,,,,,"2015","100","3123","Olomoucký kraj","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916836996","43.3","7638","182","36",,,,,,,,,,,"2015","100","3123","Olomoucký kraj","Domácností majících elektronické zařízení","Wi-Fi router",,,,,
"916837303","63.4","7640",,,"5725","02",,,,,,,,,"2015","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
"916837746","65.2","7640",,,,,,,,,,,,,"2015","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,,,,,
"916837471","73.1","7638","183","3",,,,,,,,,,,"2019","100","3123","Olomoucký kraj","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916837000","60.7","7638","182","36",,,,,,,,,,,"2019","100","3123","Olomoucký kraj","Domácností majících elektronické zařízení","Wi-Fi router",,,,,
"916837307","76.3","7640",,,"5725","02",,,,,,,,,"2019","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
"916837750","76.3","7640",,,,,,,,,,,,,"2019","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,,,,,
"916837469","70.7","7638","183","3",,,,,,,,,,,"2017","100","3123","Olomoucký kraj","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916836998","55.4","7638","182","36",,,,,,,,,,,"2017","100","3123","Olomoucký kraj","Domácností majících elektronické zařízení","Wi-Fi router",,,,,
"916837305","71.4","7640",,,"5725","02",,,,,,,,,"2017","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
"916837748","72.1","7640",,,,,,,,,,,,,"2017","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,,,,,
"916837470","72.6","7638","183","3",,,,,,,,,,,"2018","100","3123","Olomoucký kraj","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916836999","53.9","7638","182","36",,,,,,,,,,,"2018","100","3123","Olomoucký kraj","Domácností majících elektronické zařízení","Wi-Fi router",,,,,
"916837306","74.4","7640",,,"5725","02",,,,,,,,,"2018","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
"916837749","74.4","7640",,,,,,,,,,,,,"2018","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,,,,,
"916837472","75.8","7638","183","3",,,,,,,,,,,"2020","100","3123","Olomoucký kraj","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916837001","64.4","7638","182","36",,,,,,,,,,,"2020","100","3123","Olomoucký kraj","Domácností majících elektronické zařízení","Wi-Fi router",,,,,
"916837308","78.8","7640",,,"5725","02",,,,,,,,,"2020","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
"916837751","78.8","7640",,,,,,,,,,,,,"2020","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,,,,,
"916837468","67.3","7638","183","3",,,,,,,,,,,"2016","100","3123","Olomoucký kraj","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916836997","47.6","7638","182","36",,,,,,,,,,,"2016","100","3123","Olomoucký kraj","Domácností majících elektronické zařízení","Wi-Fi router",,,,,
"916837304","66","7640",,,"5725","02",,,,,,,,,"2016","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
"916837747","67.3","7640",,,,,,,,,,,,,"2016","100","3123","Olomoucký kraj","Domácností s přístupem k internetu",,,,,,
"916837476","48","7638","183","3",,,,,,,,,,,"2008","100","3131","Zlínský kraj","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916837755","39.9","7640",,,,,,,,,,,,,"2008","100","3131","Zlínský kraj","Domácností s přístupem k internetu",,,,,,
"916837312","31.1","7640",,,"5725","02",,,,,,,,,"2008","100","3131","Zlínský kraj","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
"916837478","59.2","7638","183","3",,,,,,,,,,,"2010","100","3131","Zlínský kraj","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916837314","48.8","7640",,,"5725","02",,,,,,,,,"2010","100","3131","Zlínský kraj","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
"916837757","54.2","7640",,,,,,,,,,,,,"2010","100","3131","Zlínský kraj","Domácností s přístupem k internetu",,,,,,
"916837475","39.3","7638","183","3",,,,,,,,,,,"2007","100","3131","Zlínský kraj","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916837311","21.2","7640",,,"5725","02",,,,,,,,,"2007","100","3131","Zlínský kraj","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
"916837754","30","7640",,,,,,,,,,,,,"2007","100","3131","Zlínský kraj","Domácností s přístupem k internetu",,,,,,
"916837477","56","7638","183","3",,,,,,,,,,,"2009","100","3131","Zlínský kraj","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916837313","41.7","7640",,,"5725","02",,,,,,,,,"2009","100","3131","Zlínský kraj","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
"916837756","49.2","7640",,,,,,,,,,,,,"2009","100","3131","Zlínský kraj","Domácností s přístupem k internetu",,,,,,
"916837479","62.9","7638","183","3",,,,,,,,,,,"2011","100","3131","Zlínský kraj","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916837315","56.6","7640",,,"5725","02",,,,,,,,,"2011","100","3131","Zlínský kraj","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
"916837758","59.9","7640",,,,,,,,,,,,,"2011","100","3131","Zlínský kraj","Domácností s přístupem k internetu",,,,,,
"916837473","28.7","7638","183","3",,,,,,,,,,,"2005","100","3131","Zlínský kraj","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916837309","5.4","7640",,,"5725","02",,,,,,,,,"2005","100","3131","Zlínský kraj","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
"916837752","16.4","7640",,,,,,,,,,,,,"2005","100","3131","Zlínský kraj","Domácností s přístupem k internetu",,,,,,
"916837474","32.8","7638","183","3",,,,,,,,,,,"2006","100","3131","Zlínský kraj","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916837310","12.4","7640",,,"5725","02",,,,,,,,,"2006","100","3131","Zlínský kraj","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
"916837753","21.7","7640",,,,,,,,,,,,,"2006","100","3131","Zlínský kraj","Domácností s přístupem k internetu",,,,,,
"916837480","63.6","7638","183","3",,,,,,,,,,,"2012","100","3131","Zlínský kraj","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916837316","58.7","7640",,,"5725","02",,,,,,,,,"2012","100","3131","Zlínský kraj","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
"916837759","61.6","7640",,,,,,,,,,,,,"2012","100","3131","Zlínský kraj","Domácností s přístupem k internetu",,,,,,
"916837481","69.7","7638","183","3",,,,,,,,,,,"2013","100","3131","Zlínský kraj","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916837002","28.1","7638","182","36",,,,,,,,,,,"2013","100","3131","Zlínský kraj","Domácností majících elektronické zařízení","Wi-Fi router",,,,,
"916837317","65.4","7640",,,"5725","02",,,,,,,,,"2013","100","3131","Zlínský kraj","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
"916837760","67.7","7640",,,,,,,,,,,,,"2013","100","3131","Zlínský kraj","Domácností s přístupem k internetu",,,,,,
"916837482","72.1","7638","183","3",,,,,,,,,,,"2014","100","3131","Zlínský kraj","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916837003","32.7","7638","182","36",,,,,,,,,,,"2014","100","3131","Zlínský kraj","Domácností majících elektronické zařízení","Wi-Fi router",,,,,
"916837318","68.9","7640",,,"5725","02",,,,,,,,,"2014","100","3131","Zlínský kraj","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
"916837761","71.4","7640",,,,,,,,,,,,,"2014","100","3131","Zlínský kraj","Domácností s přístupem k internetu",,,,,,
"916837483","75.2","7638","183","3",,,,,,,,,,,"2015","100","3131","Zlínský kraj","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916837004","37.6","7638","182","36",,,,,,,,,,,"2015","100","3131","Zlínský kraj","Domácností majících elektronické zařízení","Wi-Fi router",,,,,
"916837319","72","7640",,,"5725","02",,,,,,,,,"2015","100","3131","Zlínský kraj","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
"916837762","74.7","7640",,,,,,,,,,,,,"2015","100","3131","Zlínský kraj","Domácností s přístupem k internetu",,,,,,
"916837487","80.6","7638","183","3",,,,,,,,,,,"2019","100","3131","Zlínský kraj","Domácností majících elektronické zařízení","Osobní počítač",,,,,
"916837091","62.6","7638","182","36",,,,,,,,,,,"2019","100","3131","Zlínský kraj","Domácností majících elektronické zařízení","Wi-Fi router",,,,,
"916837323","83.1","7640",,,"5725","02",,,,,,,,,"2019","100","3131","Zlínský kraj","Domácností s přístupem k internetu",,"Vysokorychlostní připojení",,,,
